"Id","LotFrontage","LotArea","Street","LandSlope","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofMatl","MasVnrArea","ExterQual","ExterCond","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","X1stFlrSF","2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","WoodDeckSF","OpenPorchSF","EnclosedPorch","3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscVal","MoSold","YrSold","NeighborhoodRich","NeighborhoodCountryClub","NeighborhoodLarge","NeighborhoodQualityScale","lat","lon","NeighborhoodAvgSale","NeighborhoodNumSales","NeighborhoodNumSalesTot","ExterQualTAGD","BsmtQualTAGD","KitchenQualTAGD","FireplaceNone","GarageQualTA","GarageCondTA","ExterCondTA","BsmtCondTA","BsmtExposureNo","PoolNone","BsmtFinType1UG","BsmtFinType1_2","BsmtFinType2U","BsmtFinType2_2","MSSubClass_Common","MSZoningRLRM","LotShapeIrregular","Condition1Abnormal","Condition2Abnormal","ConditionAbnormal","HouseStyleUnfinished","HouseStyleSplit","HouseStyle1Store","HouseStyle2Store","ExteriorDiff","BsmtPresent","ShedPresent","MiscValPresent","2ndFlrSFPresent","MasVnrAreaPresent","WoodDeckSFPresent","OpenPorchSFPresent","EnclosedPorchPresent","ScreenPorchPresent","LotFrontage_D","LotAreaGiant","BsmtFinSF1_D","BsmtFinSF2_D","NeighborhoodAvgSale_D","NeighborhoodNumSales_D","X1stFlrSF_D","X2ndFlrSF_D","TotalArea","InsideArea","TotalArea_D1","TotalArea_D2","TotalArea_D3","InsideArea_D1","InsideArea_D2","InsideArea_D3","SeasonSold","HighSeason","BuiltDecade","BuiltCentury","BuiltMillenium","RebuiltDecade","RebuiltCentury","RebuiltMillenium","MonthYearSold","Remodelled","YearsSinceRemodel","YearsSoldAfterRemodel","SameYearBuiltSold","SameYearRebuiltSold","Age","SaleAge","YearBuilt_DO","GarageYrBlt_DO","YearRemodAdd_DO","MSSubClass120","MSSubClass160","MSSubClass180","MSSubClass190","MSSubClass20","MSSubClass30","MSSubClass40","MSSubClass45","MSSubClass50","MSSubClass60","MSSubClass70","MSSubClass75","MSSubClass80","MSSubClass85","MSSubClass90","MSZoningC..all.","MSZoningFV","MSZoningRH","MSZoningRL","MSZoningRM","AlleyGrvl","AlleyNone","AlleyPave","LotShapeIR1","LotShapeIR2","LotShapeIR3","LotShapeReg","LandContourBnk","LandContourHLS","LandContourLow","LandContourLvl","LotConfigCorner","LotConfigCulDSac","LotConfigFR","LotConfigInside","NeighborhoodBlmngtn","NeighborhoodBlueste","NeighborhoodBrDale","NeighborhoodBrkSide","NeighborhoodClearCr","NeighborhoodCollgCr","NeighborhoodCrawfor","NeighborhoodEdwards","NeighborhoodGilbert","NeighborhoodIDOTRR","NeighborhoodMeadowV","NeighborhoodMitchel","NeighborhoodNAmes","NeighborhoodNoRidge","NeighborhoodNPkVill","NeighborhoodNridgHt","NeighborhoodNWAmes","NeighborhoodOldTown","NeighborhoodSawyer","NeighborhoodSawyerW","NeighborhoodSomerst","NeighborhoodStoneBr","NeighborhoodSWISU","NeighborhoodTimber","NeighborhoodVeenker","Condition1Artery","Condition1Feedr","Condition1Norm","Condition1PosA","Condition1PosN","Condition1RRAe","Condition1RRAn","Condition1RRNe","Condition1RRNn","Condition2Artery","Condition2Feedr","Condition2Norm","Condition2PosA","Condition2PosN","Condition2RRAe","Condition2RRAn","Condition2RRNn","BldgType1Fam","BldgTypeOther","BldgTypeTwnhsE","HouseStyle1.5Fin","HouseStyle1.5Unf","HouseStyle1Story","HouseStyle2.5Fin","HouseStyle2.5Unf","HouseStyle2Story","HouseStyleSFoyer","HouseStyleSLvl","RoofStyleGable","RoofStyleHip","RoofStyleOther","Exterior1stBrkFace","Exterior1stCemntBd","Exterior1stHdBoard","Exterior1stMetalSd","Exterior1stOther","Exterior1stPlywood","Exterior1stVinylSd","Exterior1stWd.Sdng","Exterior2ndCmentBd","Exterior2ndHdBoard","Exterior2ndMetalSd","Exterior2ndOther","Exterior2ndPlywood","Exterior2ndVinylSd","Exterior2ndWd.Sdng","MasVnrTypeBrkCmn","MasVnrTypeBrkFace","MasVnrTypeNone","MasVnrTypeStone","FoundationBrkTil","FoundationCBlock","FoundationOther","FoundationPConc","ElectricalFuseA","ElectricalOther","ElectricalSBrkr","GarageTypeAttchd","GarageTypeBuiltIn","GarageTypeDetchd","GarageTypeNone","GarageTypeOther","PavedDriveN","PavedDriveP","PavedDriveY","SaleTypeCOD","SaleTypeNew","SaleTypeOther","SaleTypeWD","SaleConditionAbnorml","SaleConditionNormal","SaleConditionOther","SaleConditionPartial","c41","c42","c43","c44","c81","c82","c83","c84","c85","c86","c87","c88","YearBuilt_DD1","YearBuilt_DD2","YearBuilt_DD3","YearBuilt_DD4","YearBuilt_DD5","GarageYrBlt_DD1","GarageYrBlt_DD2","GarageYrBlt_DD3","GarageYrBlt_DD4","GarageYrBlt_DD5","YearRemodAdd_DD1","YearRemodAdd_DD2","YearRemodAdd_DD3","YearRemodAdd_DD4","YearRemodAdd_DD5","SalePrice"
11,70,9.32375833901174,0,1,5,1.79175946922805,1965,1965,0,0,1.38629436111989,4,3,4,0.693147180559945,3,6.81014245011514,0.693147180559945,0,0.693147180559945,3,0,5,1,6.94793706861497,0,1,1,0.693147180559945,0,1,0,3,0.693147180559945,1.38629436111989,1.79175946922805,8,0,0,1965,1,1,384,4,5,0,0,0,0,0,0,0,4,0,2,7.60539236481493,0,0,0,1,42.033611,-93.669348,11.8130374648005,4.31748811353631,5.02388052084628,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1,1,1,1,1,1,0,3,0.693147180559945,4,0.693147180559945,1,0,0,0,0,0,0,0.693147180559945,0,1,0.693147180559945,0,0,1,1,0.693147180559945,0.693147180559945,0.693147180559945,1,2,0,1.38629436111989,0,2,2,3,0.693147180559945,9.51833964519086,6.94793706861497,14,7,4,4,2,1,0.5,0,196.5,19.65,0,196.5,19.65,0,10.0899256248419,0,0,43,0,0,3.8286413964891,2,4,4,3,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.693147180559945,0,1,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,11.7714438820996
12,85,9.38639231575654,0,1,9,1.79175946922805,2005,2006,0,5.65948221575962,1.79175946922805,4,5,4,0.693147180559945,6,6.90675477864855,0.693147180559945,0,0.693147180559945,3,0,5,1,7.07580886397839,7.04141166379481,1,5,0.693147180559945,0,3,0,4,0.693147180559945,1.79175946922805,2.484906649788,8,1.09861228866811,1.6094379124341,2005,3,3,736,4,5,4.99721227376411,3.09104245335832,0,0,0,0,0,4,0,7,7.60439634879634,1,0.693147180559945,0,4,42.060356,-93.657107,12.6603310924059,4.35670882668959,5.11799381241676,0,0,0,0,1,1,1,1,1,1,1,6,0.693147180559945,4,0.693147180559945,1,0,0,0,0,0,0,0,1,1,0.693147180559945,0,0,0,0,0,0,0.693147180559945,1,2,0,1.38629436111989,0,5,3,4,1.79175946922805,9.71305317563162,7.75147531802146,17,9,5,19,10,5,1.75,0.693147180559945,200.5,20.05,1,200.6,20.06,0.693147180559945,10.0891368994228,1,0.693147180559945,0,0,1,1.79175946922805,4,9,9,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.693147180559945,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,12.75130259456
13,52,9.47031717333574,0,1,5,1.94591014905531,1962,1962,0,0,1.38629436111989,4,3,4,0.693147180559945,5,6.60394382460047,0.693147180559945,0,0.693147180559945,3,0,3,1,6.81673588059497,0,1,1,0.693147180559945,0,1,0,2,0.693147180559945,1.38629436111989,1.6094379124341,8,0,0,1962,1,1,352,4,5,4.94875989037817,0,0,0,5.17614973257383,0,0,4,0,9,7.60539236481493,0,0,0,1,42.033611,-93.669348,11.8130374648005,4.31748811353631,5.02388052084628,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1,1,1,1,1,1,0,4,0.693147180559945,4,0.693147180559945,1,1,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,1,0,0.693147180559945,0.693147180559945,0,1,0,1.09861228866811,0,2,2,2,0.693147180559945,9.63847979712322,6.81673588059497,16,8,4,2,1,1,2.25,0,196.2,19.62,0,196.2,19.62,0,10.0902160511483,0,0,46,0,0,3.89182029811063,2,4,3,3,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1,0,0,0.693147180559945,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.693147180559945,0,1,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,11.8775755229785
14,91,9.2735968216112,0,1,7,1.79175946922805,2006,2007,0,5.7268477475872,1.6094379124341,4,4,4,1.38629436111989,1,0,0.693147180559945,0,1.6094379124341,4,0,5,1,7.30988148582479,0,1,3,0,0,2,0,3,0.693147180559945,1.6094379124341,2.07944154167984,8,0.693147180559945,1.6094379124341,2006,2,3,840,4,5,5.08140436498446,3.52636052461616,0,0,0,0,0,4,0,8,7.60489448081162,0,0,0.693147180559945,2,42.021051,-93.685643,12.1919787921317,5.01727983681492,5.59098698051086,0.693147180559945,0.693147180559945,0.693147180559945,0,1,1,1,1,0,1,1,5,0.693147180559945,4,0.693147180559945,1,0,0,0,0,0,0,0.693147180559945,0,1,0.693147180559945,0,0,1,0,0,0,0.693147180559945,1,3,0,0,0,4,4,5,0.693147180559945,9.5170159209205,7.30988148582479,14,7,4,12,6,3,2,0,200.6,20.06,1,200.7,20.07,0.693147180559945,10.0896766208566,1,0.693147180559945,0,0,1,1.6094379124341,3,9,9,10,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,0,1,0,0,0,0.693147180559945,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.693147180559945,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,12.5407611493884
15,77,9.29844282019773,0,1,6,1.79175946922805,1960,1960,0,5.36129216570943,1.38629436111989,4,3,4,0.693147180559945,4,6.59850902861452,0.693147180559945,0,1.09861228866811,4,0,3,1,7.13409372119287,0,1,2,0.693147180559945,0,1,0.693147180559945,2,0.693147180559945,1.38629436111989,1.79175946922805,8,0.693147180559945,1.09861228866811,1960,2,1,352,4,5,0,5.36597601502185,5.17614973257383,0,0,0,0,1,0,5,7.60539236481493,0,0,0.693147180559945,2,42.042966,-93.613556,11.8494048444231,5.41610040220442,6.09356977004514,0.693147180559945,0.693147180559945,0.693147180559945,0,1,1,1,1,1,1,0,2,0.693147180559945,4,0.693147180559945,1,0,0,0,0,0,0,0.693147180559945,0,1,0.693147180559945,0,0,1,0,0.693147180559945,0,0,1,2,0,1.09861228866811,0,2,5,4,0.693147180559945,9.54294800778096,7.13409372119287,14,7,4,8,4,2,1.25,0.693147180559945,196,19.6,0,196,19.6,0,10.0900501035873,0,0,48,0,0,3.93182563272433,2,4,3,2,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1,0,0.693147180559945,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.693147180559945,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.693147180559945,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,11.9640074537369
16,51,8.71948076085107,0,1,7,2.19722457733622,1929,2001,0,0,1.38629436111989,4,3,4,0.693147180559945,1,0,0.693147180559945,0,1.38629436111989,3,0,5,1,6.75110146893676,0,1,1,0,0,1,0,2,0.693147180559945,1.38629436111989,1.79175946922805,8,0,0,1991,1,2,576,4,5,3.89182029811063,4.72738781871234,0,0,0,0,0,3,0,7,7.60489448081162,0,0,0,1,42.03359,-93.627552,11.7304613225187,4.07753744390572,4.69134788222914,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1,1,1,1,1,1,1,5,0.693147180559945,4,0,1,0,0,0,0,0.693147180559945,0,0.693147180559945,0,1,0.693147180559945,0,0,1,1,0,0,0.693147180559945,1,1,0,0,0,2,2,2,0.693147180559945,8.95802544336169,6.75110146893676,3,2,1,1,1,1,1.75,0.693147180559945,192.9,19.29,0,200.1,20.01,0.693147180559945,10.0896351141636,1,4.29045944114839,6,0,0,4.40671924726425,3,2,6,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0.693147180559945,0,0,0,0,1,0,0,0,0,1,0,0,0,0.693147180559945,0,1,0,0,0,1,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,1,0,11.7905647772974
17,79,9.32741204356202,0,1,6,2.07944154167984,1970,1970,0,5.19849703126583,1.38629436111989,4,3,4,0.693147180559945,5,6.361302477573,0.693147180559945,0,1.09861228866811,3,0,5,1,6.91274282049318,0,1,1,0.693147180559945,0,1,0,2,0.693147180559945,1.38629436111989,1.79175946922805,8,0.693147180559945,1.38629436111989,1970,3,2,480,4,5,0,0,0,0,0,0,0,4,6.55250788703459,3,7.60638738977265,0,0,0.693147180559945,2,42.042966,-93.613556,11.8494048444231,5.41610040220442,6.09356977004514,0.693147180559945,0.693147180559945,0.693147180559945,0,1,1,1,1,1,1,0,4,0.693147180559945,4,0.693147180559945,1,0,0,0,0,0,0,0.693147180559945,0,1,0.693147180559945,1,1,1,0,0.693147180559945,0.693147180559945,0.693147180559945,1,2,0,1.09861228866811,0,2,5,3,0.693147180559945,9.51561675282892,6.91274282049318,14,7,4,4,2,1,0.75,0,197,19.7,0,197,19.7,0,10.0909624745709,0,0,40,0,0,3.71357206670431,0,5,4,3,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1,0,0.693147180559945,0,0,0,0,0,0,1,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1,0,0.693147180559945,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.693147180559945,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,1,0,0,0,0,1,0,0,0,11.9117082963145
18,72,9.28656039788759,0,1,4,1.79175946922805,1967,1967,0,0,1.38629436111989,4,0,0,0,0,0,0,0,0,0,0,3,1,7.16780918431644,0,1,2,0,0,2,0,2,1.09861228866811,1.38629436111989,1.94591014905531,8,0,0,1967,1,2,516,4,5,0,0,0,0,0,0,0,4,6.21660610108486,10,7.60439634879634,0,0,0,1,42.033611,-93.669348,11.8130374648005,4.31748811353631,5.02388052084628,0.693147180559945,0,0.693147180559945,0.693147180559945,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.693147180559945,0,1,0,1,1,1,1,0.693147180559945,0.693147180559945,0.693147180559945,1,2,0,0,0,2,2,4,0.693147180559945,9.44770236052795,7.16780918431644,12,6,3,8,4,2,2.5,0,196.7,19.67,0,196.7,19.67,0,10.0892614763803,0,0,39,0,0,3.78418963391826,4,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.693147180559945,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.693147180559945,0,1,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1,0,0,0,0,0.693147180559945,0,0,0,1,0,0,0,0,1,0,0,0,11.4075760603618
19,66,9.52485909838152,0,1,5,1.79175946922805,2004,2004,0,0,1.38629436111989,4,3,4,0.693147180559945,6,6.4723462945009,0.693147180559945,0,1.09861228866811,3,0,5,1,7.01660968389422,0,1,2,0.693147180559945,0,1,0.693147180559945,3,0.693147180559945,1.6094379124341,1.94591014905531,8,0,0,2004,1,2,576,4,5,0,4.63472898822964,0,0,0,0,0,4,0,6,7.60539236481493,0,0,0,2,42.03554,-93.685131,12.1001619785669,4.0943445622221,4.83628190695148,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1,1,1,1,1,1,1,6,0.693147180559945,4,0.693147180559945,1,0,0.693147180559945,0,0,0,0,0.693147180559945,0,1,0.693147180559945,0,0,1,1,0.693147180559945,0,0.693147180559945,1,2,0,1.09861228866811,0,3,2,3,0.693147180559945,9.69326022648846,7.01660968389422,17,9,5,5,3,2,1.5,0.693147180559945,200.4,20.04,1,200.4,20.04,0.693147180559945,10.0900915930594,0,0,4,0,0,1.94591014905531,2,9,9,8,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,1,0,0,0,0,0.693147180559945,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.693147180559945,0,1,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.693147180559945,0,0,0,1,0,11.9766657704908
20,70,8.93075873555827,0,1,5,1.94591014905531,1958,1965,0,0,1.38629436111989,4,3,4,0.693147180559945,2,6.22455842927536,0.693147180559945,0,1.09861228866811,3,0,3,1,7.20042489294496,0,1,3,0,0,1,0,3,0.693147180559945,1.38629436111989,1.94591014905531,5,0,0,1958,1,1,294,4,5,0,0,0,0,0,0,0,2,0,5,7.60589000105312,0,0,0.693147180559945,2,42.042966,-93.613556,11.8494048444231,5.41610040220442,6.09356977004514,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,1,1,1,1,1,1,0,1,0.693147180559945,4,0.693147180559945,1,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,1,0.693147180559945,0.693147180559945,0.693147180559945,1,2,0,1.09861228866811,0,2,5,4,0.693147180559945,9.18778796750567,7.20042489294496,6,3,2,9,5,3,1.25,0.693147180559945,195.8,19.58,0,196.5,19.65,0,10.0905478636773,1,2.07944154167984,44,0,0,3.97029191355212,1,4,3,3,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.693147180559945,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,11.8422364063316
21,101,9.56212336983449,0,1,8,1.79175946922805,2005,2006,0,5.9427993751267,1.6094379124341,4,5,4,1.38629436111989,1,0,0.693147180559945,0,1.38629436111989,3,0,5,1,7.05531284333975,7.10578612948127,1,5,0,0,3,0.693147180559945,4,0.693147180559945,1.6094379124341,2.30258509299405,8,0.693147180559945,1.6094379124341,2005,2,3,853,4,5,5.48479693349065,5.04342511691925,0,0,0,0,0,4,0,11,7.60439634879634,1,0.693147180559945,0,4,42.060356,-93.657107,12.6603310924059,4.35670882668959,5.11799381241676,0.693147180559945,0,0.693147180559945,0,1,1,1,1,0,1,1,5,0.693147180559945,4,0.693147180559945,1,0,0,0,0,0,0,0,1,1,0.693147180559945,0,0,0,0,0,0,0.693147180559945,1,3,0,0,0,5,3,3,1.79175946922805,9.81640344562901,7.77359446736019,19,10,5,19,10,5,2.75,0,200.5,20.05,1,200.6,20.06,0.693147180559945,10.0893029985843,1,0.693147180559945,0,0,1,1.79175946922805,4,9,9,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1,0,0.693147180559945,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,12.6925061865422
22,57,8.9159693113736,0,1,7,2.07944154167984,1930,1950,0,0,1.38629436111989,4,3,4,0.693147180559945,1,0,0.693147180559945,0,1.09861228866811,2,0,5,1,7.01121398735037,0,1,2,0,0,1,0,3,0.693147180559945,1.6094379124341,1.94591014905531,8,0.693147180559945,1.6094379124341,1930,1,1,280,4,5,0,0,5.32787616878958,0,0,0,0,3,0,6,7.60489448081162,0,0,0,0,42.019208,-93.623401,11.5424939759025,3.63758615972639,4.54329478227,0.693147180559945,0.693147180559945,0.693147180559945,0,1,1,1,1,1,1,1,5,0.693147180559945,4,0,1,0,0,0,0,0.693147180559945,0,0.693147180559945,0,1,0.693147180559945,0,0,1,1,0.693147180559945,0.693147180559945,0,1,1,0,0,0,1,1,3,0.693147180559945,9.11679862756782,7.01121398735037,4,2,1,5,3,2,1.5,0.693147180559945,193,19.3,0,195,19.5,0,10.0895936057478,1,3.04452243772342,57,0,0,4.39444915467244,3,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.693147180559945,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.693147180559945,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.693147180559945,0,1,0,0,0,1,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,1,0,0,0,0,11.845109950884
